body,fuel,model_date,doors,transmission,engine_displacement,engine_power,mileage,drive_type,wheel,condition,owners,generation,restyling,age,price,brand,features_count
6,0,2013,5,2,1.4,140,116000,1,1,1,2,3,0.0,6.0,810000,16,57
0,0,2014,5,0,3.0,178,44000,2,1,1,1,4,1.0,5.0,2150000,12,47
8,0,2009,5,0,1.6,109,166500,1,0,1,1,0,0.0,8.0,729000,13,4
11,0,2018,5,2,1.6,113,3500,1,1,1,2,2,1.0,1.0,530000,15,37
15,0,2017,5,0,1.3,84,14000,1,1,1,2,3,0.0,3.0,748000,7,43
0,0,2014,5,0,4.4,575,3219,2,1,1,1,2,0.0,1.0,5490000,0,0
11,0,2013,5,0,1.6,130,49000,1,1,1,1,3,0.0,7.0,730000,7,56
11,0,2017,4,0,3.0,367,10635,2,1,1,2,1,1.0,3.0,7207000,11,67
6,0,2012,5,2,1.6,105,85000,1,1,1,1,1,0.0,6.0,470000,16,0
0,0,2010,5,1,2.5,169,176000,2,1,1,2,2,1.0,8.0,740000,13,56
6,0,2013,5,3,1.4,150,39000,1,1,1,1,3,0.0,4.0,1150000,16,17
15,0,2008,4,3,2.0,211,67000,1,1,1,2,3,0.0,9.0,1200000,18,38
0,5,2015,7,0,3.0,249,50000,2,1,1,1,1,0.0,2.0,4400000,11,62
11,0,2009,5,0,1.8,141,158000,1,1,1,3,1,0.0,10.0,350000,1,0
6,0,2017,5,3,1.4,150,27300,1,1,1,1,3,1.0,2.0,1170000,16,41
11,0,2010,4,0,2.0,184,224000,0,1,1,3,6,0.0,8.0,920000,0,0
0,0,2011,5,2,1.4,150,150000,2,1,1,2,1,1.0,8.0,850000,18,53
8,5,2012,5,2,1.6,90,110000,1,1,1,1,2,1.0,4.0,950000,14,19
12,0,2012,5,2,1.6,129,70000,1,1,1,1,2,0.0,6.0,749000,7,10
11,0,2015,5,0,2.4,188,82000,1,1,1,2,4,0.0,3.0,1420000,7,77
11,0,2014,5,0,1.6,105,21902,1,1,1,1,6,1.0,5.0,875000,18,20
11,0,2011,5,3,1.6,125,200000,1,1,1,1,3,0.0,8.0,400000,4,25
0,0,2010,5,0,2.0,150,169172,1,1,1,1,3,0.0,9.0,725000,7,28
0,5,2015,8,0,4.5,272,110000,2,1,1,2,3,1.0,4.0,4050000,9,0
11,5,2010,4,0,2.0,184,134000,0,1,1,3,6,0.0,8.0,990000,0,65
11,0,2017,5,0,1.4,100,62000,1,1,1,1,4,0.0,1.0,630000,7,0
0,0,2013,5,1,2.0,144,27153,1,1,1,1,2,0.0,3.0,1230056,13,34
0,5,2013,5,0,3.0,249,83000,2,1,1,3,2,0.0,5.0,2380000,8,32
11,0,2009,5,0,1.8,141,110000,1,1,1,3,1,0.0,8.0,485000,1,0
0,0,2010,5,2,2.0,150,110000,1,1,1,1,1,0.0,10.0,570000,6,0
0,0,2012,5,0,3.5,277,158339,2,1,1,2,3,1.0,6.0,1759000,9,48
11,0,2014,5,0,3.8,334,146000,0,1,1,3,1,1.0,6.0,1340000,7,79
11,5,2009,4,0,3.0,258,142450,2,1,1,3,6,0.0,8.0,1147000,0,35
11,0,2015,5,2,1.4,107,280000,1,1,1,1,3,1.0,4.0,300000,7,0
0,0,2013,5,2,2.0,150,170000,1,1,1,3,1,1.0,6.0,1000000,6,30
0,0,2014,5,1,3.5,249,20000,2,1,1,1,3,0.0,2.0,2310000,13,77
2,0,2008,5,2,1.6,90,198554,1,1,1,2,2,0.0,10.0,300000,3,0
11,0,2017,5,0,1.6,123,22000,1,1,1,1,2,0.0,1.0,950000,6,61
0,0,2010,5,1,2.5,169,99454,2,1,1,1,2,1.0,9.0,780000,13,53
11,0,2012,5,2,1.6,102,170000,1,1,1,2,3,0.0,6.0,290000,13,0
2,5,2016,5,0,1.6,120,28133,1,1,1,1,2,1.0,3.0,1970000,3,82
0,0,2012,5,0,2.4,175,125500,2,1,1,3,3,0.0,6.0,1150000,6,49
15,0,2012,5,3,1.6,122,81457,1,1,1,2,3,0.0,6.0,850000,11,56
11,0,2015,5,0,2.0,245,35000,1,1,1,2,4,0.0,4.0,1000000,7,62
0,0,2010,5,2,1.6,114,149000,1,1,1,3,1,1.0,8.0,595000,13,42
0,0,2013,5,3,1.8,152,31500,2,1,1,1,1,1.0,5.0,1150000,16,50
0,5,2011,5,0,2.2,190,110000,2,1,1,1,1,0.0,8.0,1400000,8,45
0,0,2013,5,0,4.6,296,10063,2,1,1,1,2,1.0,1.0,4327000,9,55
0,0,2009,5,2,1.7,80,109800,2,1,1,1,1,1.0,5.0,330000,1,13
15,0,2009,5,3,1.4,122,150000,1,1,1,2,2,0.0,9.0,435000,18,27
15,0,2012,5,0,1.6,129,86000,1,1,1,3,2,0.0,6.0,690000,7,52
6,0,2017,5,2,1.6,90,170000,1,1,1,3,1,1.0,3.0,450000,16,28
12,5,2010,5,0,2.0,184,272500,0,1,1,3,6,0.0,10.0,950000,0,32
0,5,2009,5,0,3.0,245,212000,2,1,1,2,1,1.0,8.0,1250000,8,13
11,0,2011,5,1,2.5,182,166000,1,1,1,3,2,1.0,9.0,680000,13,45
11,5,2009,4,0,3.0,204,169000,0,1,1,3,6,0.0,10.0,995000,0,0
0,0,2011,5,0,2.5,263,65500,2,1,1,1,3,1.0,9.0,1100000,17,31
11,5,2011,4,0,3.0,313,56240,0,1,1,3,3,0.0,8.0,2169000,0,36
0,0,2015,5,1,2.0,146,30620,2,1,1,1,3,1.0,5.0,1298000,12,14
11,5,2015,4,0,3.0,320,20819,2,1,1,1,6,0.0,2.0,5099998,0,58
11,0,2009,4,0,2.0,245,116000,2,1,1,3,6,0.0,8.0,1190000,0,0
0,0,2010,5,0,2.0,150,109000,2,1,1,1,3,0.0,8.0,800000,7,49
0,5,2009,5,0,3.0,211,150000,2,1,1,1,4,0.0,7.0,1600000,8,0
0,0,2016,5,0,2.0,150,66000,2,1,1,1,4,0.0,2.0,1400000,7,44
11,0,2011,5,1,2.5,182,92000,1,1,1,2,2,1.0,8.0,850000,13,58
11,0,2004,5,0,2.0,163,119961,1,1,1,3,5,0.0,10.0,700000,6,41
11,0,2011,5,0,2.0,150,115000,1,1,1,2,1,0.0,6.0,700000,6,0
3,0,2015,5,1,1.5,174,50712,1,1,1,1,0,0.0,4.0,1250000,5,53
0,0,2015,5,0,5.5,585,31000,2,1,1,2,1,0.0,3.0,5500000,11,51
6,0,2013,5,0,1.6,110,184300,1,1,1,2,3,0.0,5.0,600000,16,0
8,5,2015,8,0,2.5,170,95000,0,1,1,1,2,1.0,3.0,1700000,6,0
0,5,2010,5,0,2.5,190,230000,2,1,1,2,3,1.0,9.0,950000,13,61
0,0,2016,5,2,1.6,114,95000,1,1,1,2,1,0.0,4.0,765000,15,43
11,0,2010,4,0,2.0,245,63100,0,1,1,1,6,0.0,8.0,1499999,0,0
11,0,2012,5,2,1.6,102,110000,1,1,1,3,3,0.0,6.0,330000,13,0
0,0,2010,5,0,3.0,258,132650,2,1,1,3,2,0.0,9.0,1000000,0,0
0,5,2013,5,0,2.5,178,156505,2,1,1,1,2,1.0,6.0,1155000,12,16
0,0,2012,5,0,2.0,211,80500,2,1,1,2,1,1.0,7.0,1300000,11,46
0,5,2014,5,0,2.0,190,94000,2,1,1,3,1,0.0,5.0,1849000,0,7
11,0,2017,5,2,1.4,100,230000,1,1,1,2,2,0.0,3.0,590000,6,0
8,5,2016,8,0,2.0,150,50165,1,1,1,1,1,0.0,2.0,1970000,3,41
11,0,2008,4,0,2.0,156,184000,0,1,1,3,5,1.0,10.0,550000,0,0
15,0,2014,5,0,1.6,123,95000,1,1,1,2,1,1.0,6.0,575000,6,0
11,0,2012,5,2,1.2,72,101230,1,1,1,2,1,0.0,7.0,325000,14,10
11,1,2004,5,0,1.6,109,114000,1,1,1,2,0,0.0,8.0,349999,1,23
0,5,2012,5,0,2.1,170,120000,2,1,1,2,1,1.0,6.0,1499000,11,27
11,5,2011,4,0,2.0,184,134500,2,1,1,3,6,0.0,6.0,1199000,0,20
11,0,2008,4,0,2.0,136,145000,0,1,1,3,5,1.0,9.0,630000,0,0
11,0,2015,5,0,2.4,185,34180,1,1,1,1,4,0.0,2.0,1386000,7,38
0,0,2007,5,0,5.7,367,235478,2,1,1,2,3,0.0,9.0,1830000,9,65
0,0,2016,5,1,1.6,114,41400,1,1,1,1,1,0.0,3.0,780000,15,35
11,0,2011,5,0,1.6,123,115000,1,1,1,1,3,0.0,6.0,585000,7,41
15,0,2009,5,2,1.4,75,41000,1,1,1,2,1,0.0,8.0,365000,15,5
11,0,2014,5,2,1.6,110,24000,1,1,1,1,5,1.0,2.0,750000,18,34
0,0,2015,5,0,2.0,143,57098,2,1,1,2,1,1.0,4.0,719000,15,8
11,0,2015,5,0,1.6,123,70000,1,1,1,1,3,1.0,4.0,600000,7,0
12,0,2007,5,0,1.6,120,113000,1,1,1,3,1,0.0,10.0,320000,14,19
15,0,2009,5,0,1.8,141,71000,1,1,1,1,1,0.0,8.0,495000,1,26
0,5,2017,5,0,2.0,190,877,2,1,1,1,1,0.0,1.0,2330000,0,21
2,0,2010,5,2,1.2,86,79000,1,1,1,1,3,1.0,6.0,1100000,18,31
0,0,2018,5,0,2.0,150,9000,1,1,1,1,4,1.0,1.0,1450000,7,68
11,0,2014,5,2,1.6,90,106500,1,1,1,2,5,1.0,2.0,560000,18,9
0,5,2011,5,0,3.0,258,109000,2,1,1,2,3,0.0,8.0,1699000,11,24
11,0,2014,5,0,1.6,156,78000,0,1,1,2,4,0.0,4.0,1370000,11,48
12,0,2015,5,0,1.6,130,181672,1,1,1,1,2,1.0,4.0,720000,7,43
0,0,2007,5,1,2.0,141,218000,2,1,1,3,2,0.0,10.0,680000,13,33
11,0,2009,5,2,1.6,105,103670,1,1,1,2,5,0.0,7.0,375000,18,6
11,0,2010,4,0,2.0,245,54275,2,1,1,1,6,0.0,7.0,1490000,0,8
0,0,2012,5,0,2.4,175,27000,2,1,1,1,3,0.0,6.0,1599000,6,57
11,0,2011,4,0,2.0,245,90000,0,1,1,2,6,0.0,8.0,1250000,0,22
11,0,2009,5,1,2.0,138,103000,1,1,1,2,1,0.0,9.0,435000,15,26
8,1,2010,5,0,3.5,258,190000,0,1,1,3,1,1.0,9.0,1590000,11,59
0,4,2012,7,1,2.5,234,107000,2,1,1,2,4,0.0,6.0,1550000,13,65
0,0,2012,5,0,4.7,435,118000,2,1,1,2,2,0.0,7.0,2050000,11,88
0,0,2008,5,2,2.0,141,224100,1,1,1,2,2,1.0,10.0,495000,7,0
11,0,2011,4,0,2.0,184,112800,0,1,1,3,6,0.0,6.0,975000,0,0
11,0,2015,5,0,2.0,150,14500,1,1,1,1,4,0.0,2.0,1350000,7,54
0,5,2015,5,0,2.1,204,11500,2,1,1,1,1,0.0,3.0,2800000,11,70
11,0,2012,5,0,1.8,141,170000,1,1,1,2,1,1.0,7.0,395000,1,35
11,0,2013,4,3,4.4,560,77300,0,1,1,3,5,1.0,6.0,2970000,0,0
15,0,2010,5,0,1.6,123,98000,1,1,1,3,1,0.0,8.0,370000,6,0
11,0,2010,5,3,2.0,200,192000,1,1,1,3,4,1.0,10.0,455000,4,40
0,0,2012,5,1,2.0,150,88899,2,1,1,1,4,0.0,7.0,1149000,17,33
11,0,2009,5,0,1.6,106,59000,1,1,1,2,1,0.0,8.0,520000,15,30
0,0,2009,5,0,2.3,238,180000,2,1,1,3,1,1.0,9.0,500000,10,33
0,0,2012,5,0,2.0,150,208502,2,1,1,2,4,0.0,7.0,955000,5,23
11,0,2010,5,0,1.6,123,88800,1,1,1,3,1,0.0,8.0,470000,6,0
0,5,2015,5,0,2.4,181,46500,2,1,1,1,3,0.0,3.0,2170000,12,73
0,0,2007,5,0,2.5,173,146500,2,1,1,3,3,0.0,10.0,545000,17,33
6,0,2011,5,0,2.0,184,105000,2,1,1,1,6,0.0,7.0,1240000,0,43
0,0,2012,5,0,4.7,435,140000,2,1,1,2,2,0.0,7.0,2070000,11,9
11,0,2009,5,2,1.6,105,99000,1,1,1,2,5,0.0,8.0,410000,18,0
0,5,2010,5,0,3.0,245,205090,2,1,1,3,2,1.0,9.0,1390000,0,27
0,0,2015,5,1,2.0,146,170000,2,1,1,1,3,1.0,4.0,1200000,12,0
0,0,2012,5,0,3.0,306,147000,2,1,1,2,1,1.0,7.0,1500000,0,44
11,0,2011,5,0,1.6,117,98000,1,1,1,3,0,1.0,8.0,405000,12,0
0,0,2008,5,0,3.5,277,97500,2,1,1,1,3,0.0,10.0,1450000,9,65
15,0,2012,5,0,1.6,129,119993,1,1,1,2,2,0.0,7.0,548000,7,18
0,0,2012,5,0,2.7,188,122400,1,1,1,1,3,1.0,5.0,1780000,9,22
11,0,2010,5,2,1.6,123,145000,1,1,1,3,1,0.0,9.0,372000,6,0
11,0,2005,5,3,1.8,152,164000,1,1,1,2,0,0.0,10.0,420000,18,40
0,0,2015,5,0,2.0,238,46000,2,1,1,1,4,0.0,3.0,2900000,9,62
0,0,2013,5,1,1.2,115,61000,1,1,1,2,2,0.0,5.0,875000,13,45
0,0,2016,5,0,1.6,123,42380,1,1,1,1,1,0.0,1.0,999000,6,19
0,0,2010,5,2,2.0,150,203000,2,1,1,1,3,0.0,10.0,620000,7,36
12,0,2015,5,0,1.6,130,59492,1,1,1,1,2,1.0,4.0,950000,7,46
11,0,2010,5,2,1.6,123,108000,1,1,1,1,1,0.0,8.0,470000,6,38
0,0,2012,5,0,2.0,150,38000,2,1,1,1,4,0.0,7.0,1400000,5,43
3,0,2014,4,2,2.3,317,78000,0,1,1,1,6,0.0,5.0,2250000,4,0
0,0,2011,5,3,1.4,150,103209,1,1,1,1,1,1.0,5.0,790000,18,28
0,0,2012,5,0,3.0,306,67727,2,1,1,2,1,1.0,7.0,1549000,0,33
11,5,2010,4,0,2.0,218,144723,2,1,1,3,6,0.0,8.0,1027900,0,0
11,0,2005,5,3,1.8,152,128200,1,1,1,3,0,0.0,10.0,499000,18,23
0,5,2009,5,0,4.4,313,160000,2,1,1,3,3,1.0,8.0,1600000,8,0
11,0,2013,5,0,2.4,180,76700,1,1,1,2,3,1.0,5.0,1000000,7,16
0,0,2016,5,0,3.0,367,1911,2,1,1,1,1,0.0,1.0,4527000,11,42
0,5,2008,5,0,2.1,170,143000,2,1,1,2,1,0.0,8.0,1000000,11,30
11,0,2009,5,2,1.6,105,123000,1,1,1,1,5,0.0,7.0,429000,18,18
11,0,2017,5,2,1.6,123,168000,1,1,1,1,4,0.0,3.0,630000,7,0
0,5,2014,5,0,3.0,249,94900,2,1,1,1,2,0.0,5.0,2545000,0,41
11,0,2015,5,0,1.6,123,80000,1,1,1,1,3,1.0,3.0,669000,7,37
6,0,2012,5,3,1.4,122,85000,1,1,1,1,1,0.0,6.0,600000,16,24
0,0,2008,5,0,3.5,272,123000,2,1,1,3,1,0.0,10.0,795000,11,25
11,0,2009,5,2,1.6,84,200000,1,1,1,1,1,1.0,9.0,250000,15,0
11,0,2009,4,0,3.5,272,200000,2,1,1,3,5,1.0,10.0,1250000,11,0
15,0,2017,5,0,1.4,100,60000,1,1,1,1,4,0.0,3.0,738000,7,0
12,0,2008,5,3,2.0,200,98988,1,1,1,2,2,0.0,8.0,800000,16,51
0,5,2010,5,0,3.0,249,170000,2,1,1,2,2,0.0,7.0,1444000,0,4
0,5,2010,5,0,3.0,245,212000,2,1,1,1,2,1.0,10.0,1500000,0,0
15,0,2011,5,3,2.0,150,130000,1,1,1,1,3,0.0,8.0,470000,4,7
0,5,2014,5,0,3.0,313,52835,2,1,1,2,2,0.0,4.0,3200000,0,0
11,0,2018,5,1,1.6,113,24532,1,1,1,1,2,1.0,1.0,815000,15,17
8,5,2010,5,3,2.0,177,112000,1,1,1,1,2,0.0,5.0,1699000,18,62
15,0,2010,5,0,1.6,120,98500,1,1,1,3,2,0.0,8.0,410000,3,52
11,0,2015,5,2,1.6,123,95000,1,1,1,1,3,1.0,3.0,570000,7,32
11,0,2017,5,2,1.6,123,20000,1,1,1,1,4,0.0,2.0,810000,7,41
0,5,2015,5,0,2.1,204,69000,2,1,1,1,1,0.0,2.0,2560000,11,33
0,0,2009,5,2,1.7,80,64000,2,1,1,1,1,1.0,7.0,390000,1,25
0,0,2012,5,1,2.0,150,120000,2,1,1,2,1,1.0,6.0,710000,12,5
11,0,2010,5,1,2.0,139,105194,1,1,1,1,1,0.0,8.0,549000,15,39
12,5,2014,5,3,1.6,120,92000,1,1,1,1,0,0.0,5.0,1200000,18,11
11,0,2013,5,0,2.0,150,115000,1,1,1,3,3,1.0,6.0,830000,7,48
12,5,2013,5,0,2.0,184,176000,0,1,1,2,6,1.0,7.0,1690000,0,0
0,0,2009,5,0,4.6,296,104000,2,1,1,3,2,0.0,10.0,1999999,9,74
0,5,2014,5,0,3.0,313,58000,2,1,1,1,2,0.0,2.0,4250000,0,0
0,5,2010,5,0,3.0,245,208000,2,1,1,3,2,1.0,8.0,1500000,0,77
15,0,2011,5,1,2.0,150,90000,2,1,1,2,4,0.0,8.0,890000,17,44
0,0,2009,5,3,1.8,152,118000,2,1,1,1,1,0.0,7.0,690000,16,54
11,5,2015,4,0,2.0,190,55555,2,1,1,1,6,1.0,2.0,1695000,0,0
3,0,2011,2,0,4.4,407,32000,0,1,1,2,3,0.0,8.0,2000000,0,0
11,0,2017,5,0,1.6,123,28000,1,1,1,2,4,0.0,2.0,745000,7,41
11,0,2010,5,0,1.6,123,109000,1,1,1,3,1,0.0,9.0,409000,6,21
0,0,2010,5,0,2.0,150,200426,2,1,1,1,3,0.0,9.0,720811,7,42
11,0,2017,5,0,1.4,100,95000,1,1,1,1,4,0.0,2.0,660000,7,35
12,5,2009,5,0,2.0,184,140700,0,1,1,3,6,0.0,9.0,890000,0,24
11,0,2009,5,2,1.4,75,118560,1,1,1,2,1,1.0,10.0,285000,15,0
11,0,2011,5,0,1.6,115,129100,1,1,1,3,2,0.0,8.0,270000,1,26
12,0,2011,5,3,1.6,125,180000,1,1,1,1,3,0.0,7.0,490000,4,46
0,0,2012,5,0,1.6,182,98000,2,1,1,1,2,0.0,6.0,870000,4,56
0,5,2015,7,0,3.0,249,211000,2,1,1,1,1,0.0,4.0,4059000,11,45
0,0,2014,5,0,4.4,575,36151,2,1,1,2,2,0.0,3.0,4550000,0,27
11,0,2009,4,0,2.0,184,130000,0,1,1,3,6,0.0,8.0,1050000,0,0
0,0,2012,5,0,5.0,510,127000,2,1,1,3,4,0.0,6.0,2890000,8,67
2,0,2010,7,0,2.0,139,111000,2,0,1,1,3,0.0,6.0,880000,10,31
0,5,2012,5,0,2.2,197,112000,2,1,1,1,3,0.0,8.0,995000,6,57
15,0,2011,5,2,1.6,105,115000,1,1,1,3,3,0.0,8.0,450000,4,18
11,0,2011,5,2,1.6,105,184000,1,1,1,3,3,0.0,9.0,370000,4,0
11,5,2012,5,2,1.6,112,140000,1,1,1,2,1,0.0,8.0,452042,14,28
0,5,2008,5,0,3.0,306,64100,2,1,1,3,1,0.0,10.0,1550000,0,47
11,0,2011,5,0,2.5,208,85200,0,1,1,2,4,0.0,8.0,1790000,9,57
6,0,2017,5,0,1.6,110,13000,1,1,1,1,1,1.0,2.0,835000,16,34
11,0,2012,5,0,1.6,120,110000,1,1,1,2,1,0.0,7.0,335000,14,18
0,0,2013,5,1,2.0,144,12999,1,1,1,1,3,0.0,3.0,1400000,13,47
0,5,2010,5,0,3.0,204,198098,2,1,1,3,2,0.0,9.0,1249000,18,27
6,0,2008,5,2,1.4,80,290267,1,1,1,3,2,1.0,8.0,360000,16,0
15,0,2012,5,0,1.6,129,110000,1,1,1,3,2,0.0,8.0,567000,7,46
0,0,2012,5,1,1.8,140,65000,1,1,1,2,1,1.0,6.0,900000,12,45
11,0,2009,5,2,1.6,105,298000,1,1,1,1,5,0.0,9.0,330000,18,21
0,5,2008,5,0,3.0,224,152000,2,1,1,3,2,1.0,10.0,1150000,11,29
11,0,2012,5,2,1.2,72,103000,1,1,1,2,1,0.0,7.0,330000,3,11
11,0,2017,5,0,1.6,123,16700,1,1,1,1,4,0.0,2.0,850000,7,62
11,0,2012,5,0,1.4,140,72000,1,1,1,2,1,1.0,6.0,575000,1,42
15,0,2018,5,0,1.6,128,35000,1,1,1,1,3,0.0,2.0,1000000,7,0
0,0,2010,5,0,2.0,150,117162,2,1,1,1,1,0.0,8.0,820000,6,0
0,0,2010,5,0,2.0,150,108000,2,1,1,3,3,0.0,7.0,800000,7,0
11,0,2013,5,0,2.0,150,63000,1,1,1,2,3,0.0,7.0,750000,7,38
0,0,2010,5,0,2.0,150,124000,2,1,1,1,3,0.0,8.0,930000,7,42
0,0,2017,5,0,2.0,184,11070,2,1,1,1,3,0.0,1.0,2949000,0,26
11,0,2009,5,0,2.0,150,200000,1,1,1,2,6,0.0,9.0,770000,6,56
6,0,2008,5,3,1.8,152,184000,1,1,1,3,2,1.0,10.0,490000,16,17
11,0,2010,5,0,1.6,120,107000,1,1,1,1,2,0.0,5.0,530000,3,56
15,0,2004,5,2,1.6,109,163000,1,1,1,1,0,0.0,9.0,275000,1,26
11,0,2015,4,0,2.0,184,127000,2,1,1,1,6,1.0,4.0,1370000,0,49
0,5,2016,5,3,2.0,150,42048,2,1,1,2,1,0.0,2.0,1750000,16,27
0,0,2015,5,1,2.4,167,115782,2,1,1,1,3,1.0,4.0,1283000,12,35
11,0,2015,5,0,2.5,184,86000,1,1,1,1,6,1.0,4.0,1890000,9,70
0,5,2008,5,0,3.0,231,170100,2,1,1,3,2,1.0,10.0,1120000,11,19
0,0,2012,5,0,2.4,175,95000,2,1,1,1,3,0.0,7.0,1380000,6,50
11,0,2011,5,2,1.6,123,75000,1,1,1,3,3,0.0,7.0,460000,7,0
11,0,2012,5,2,1.6,102,122000,1,1,1,2,3,0.0,5.0,320000,13,0
8,5,2015,7,2,2.0,102,60000,1,1,1,1,0,0.0,3.0,1900000,18,47
8,5,2014,6,0,2.1,190,80000,2,1,1,1,2,0.0,2.0,4200000,11,35
11,0,2014,5,0,2.0,199,63000,1,1,1,2,5,0.0,5.0,1250000,4,62
0,5,2013,5,0,3.0,313,98000,2,1,1,2,3,0.0,4.0,3250000,0,0
11,0,2015,4,0,2.0,184,68974,2,1,1,1,6,1.0,4.0,1548000,0,24
2,0,2009,5,3,1.6,115,96000,1,1,1,2,1,0.0,8.0,435000,3,25
8,5,2019,6,3,2.0,199,37,2,1,1,1,0,0.0,0.0,8500000,18,47
11,0,2008,4,0,2.0,156,81892,0,1,1,3,5,1.0,9.0,740000,0,35
0,0,2010,5,0,3.0,306,230000,2,1,1,2,2,0.0,8.0,895000,0,49
15,0,2010,5,2,1.6,123,170248,1,1,1,3,1,0.0,7.0,399000,6,0
11,0,2011,5,3,1.8,152,129000,1,1,1,2,0,0.0,8.0,675000,18,42
11,0,2014,5,2,1.6,110,29520,1,1,1,1,5,1.0,1.0,710000,18,32
11,0,2011,5,2,1.4,107,146500,1,1,1,3,3,0.0,5.0,460000,7,0
0,5,2009,5,0,2.2,197,170000,2,1,1,1,2,0.0,10.0,930000,7,42
0,5,2012,5,0,2.2,197,148000,2,1,1,1,2,1.0,6.0,1220000,7,12
11,0,2009,5,0,1.8,141,115000,1,1,1,3,1,0.0,9.0,330000,1,31
11,0,2015,5,2,1.4,107,60250,1,1,1,1,3,1.0,5.0,515000,7,24
15,0,2010,5,0,1.4,107,78000,1,1,1,2,1,0.0,7.0,450000,6,3
0,0,2012,5,0,2.0,184,123500,2,1,1,3,1,1.0,7.0,820000,0,53
15,0,2011,5,0,2.0,184,88731,2,1,1,3,6,0.0,6.0,1407000,0,29
0,0,2011,5,0,2.0,170,116000,2,1,1,2,1,1.0,7.0,820000,18,62
3,0,2011,2,0,3.0,320,81000,0,1,1,2,3,0.0,8.0,1570000,0,23
0,0,2010,5,0,2.0,150,35500,1,1,1,1,1,0.0,8.0,930000,6,36
11,0,2009,5,0,2.0,147,187500,1,1,1,3,2,1.0,10.0,585000,10,46
11,0,2008,4,3,1.8,152,135000,1,1,1,1,1,0.0,9.0,700000,18,0
2,0,2010,7,0,1.8,141,104000,1,1,1,2,1,0.0,7.0,760000,1,29
12,0,2012,5,1,2.5,167,151818,2,1,1,1,4,1.0,8.0,1138000,17,2
11,5,2016,4,0,2.0,190,29820,2,1,1,1,7,0.0,2.0,2322000,0,26
12,0,2012,5,0,3.6,249,103000,2,1,1,1,4,1.0,6.0,1540000,17,57
6,0,2013,5,3,1.4,150,100000,1,1,1,2,3,0.0,4.0,820000,16,0
6,0,2017,5,0,2.0,249,9136,2,1,1,1,0,1.0,1.0,2750000,0,69
11,0,2009,5,2,1.6,109,170000,1,1,1,1,1,0.0,9.0,340000,1,18
11,0,2017,5,0,1.6,123,76415,1,1,1,2,2,0.0,3.0,749000,6,23
0,0,2011,5,0,2.5,192,106000,2,1,1,1,1,0.0,6.0,1250000,10,45
0,5,2007,5,0,3.0,306,141180,2,1,1,2,1,0.0,10.0,1200000,0,0
0,5,2013,5,0,3.0,249,55500,2,1,1,1,3,0.0,5.0,2999999,0,92
15,0,2009,5,3,1.6,102,106478,1,1,1,2,2,0.0,10.0,410000,18,28
0,0,2014,5,2,2.0,143,7234,2,1,1,1,3,0.0,1.0,1160000,13,41
0,0,2010,5,1,1.6,117,133954,1,1,1,1,1,0.0,7.0,620000,13,20
11,0,2007,5,2,1.8,125,168000,1,1,1,2,2,1.0,10.0,370000,4,0
0,5,2010,5,0,2.5,190,165000,2,1,1,1,3,1.0,8.0,1299000,13,6
11,0,2012,5,0,1.6,120,68000,1,1,1,1,1,0.0,5.0,530000,14,0
11,0,2014,5,2,1.4,107,96000,1,1,1,3,1,1.0,4.0,430000,6,0
0,0,2012,5,0,1.6,150,20000,2,1,1,1,2,0.0,4.0,1230000,4,49
0,0,2011,5,0,2.4,167,143152,2,1,1,1,1,1.0,8.0,785000,1,29
11,0,2017,5,0,1.6,123,48000,1,1,1,1,2,0.0,2.0,845000,6,37
11,0,2010,5,2,1.6,123,203000,1,1,1,3,1,0.0,7.0,350000,6,24
0,0,2009,5,0,2.0,150,49000,0,1,1,3,1,0.0,9.0,990000,0,4
11,0,2017,5,0,2.0,150,66012,1,1,1,2,7,1.0,2.0,1200000,6,68
11,0,2014,5,0,1.6,156,96000,0,1,1,3,4,0.0,5.0,1500000,11,67
11,0,2017,5,0,1.6,123,89357,1,1,1,1,2,0.0,2.0,745000,6,16
11,0,2012,5,2,1.6,113,46000,1,1,1,3,2,0.0,4.0,520000,15,33
11,0,2010,5,0,1.6,123,86433,1,1,1,1,1,0.0,6.0,587000,6,19
11,0,2014,5,3,1.8,180,80700,1,1,1,3,0,0.0,5.0,1080000,18,50
15,0,2010,5,2,1.6,123,139000,1,1,1,2,1,0.0,8.0,400000,6,28
11,5,2016,4,0,2.0,190,65000,0,1,1,1,7,0.0,2.0,1890000,0,0
0,5,2007,5,2,2.2,122,17500,2,1,1,2,1,1.0,6.0,1700000,8,19
11,0,2006,5,2,1.4,101,104000,1,1,1,3,1,1.0,10.0,225000,1,9
15,0,2012,5,2,1.6,129,169000,1,1,1,3,2,0.0,6.0,595000,7,19
12,0,2015,5,0,1.6,130,17370,1,1,1,1,2,1.0,2.0,1009000,7,48
11,0,2014,5,2,1.6,123,92069,1,1,1,1,1,1.0,4.0,649000,6,11
15,0,2010,5,0,1.6,122,305000,1,1,1,2,1,1.0,9.0,375000,7,32
11,5,2015,4,0,3.0,249,21000,2,1,1,2,6,0.0,2.0,3800000,0,0
0,5,2011,5,0,3.0,249,96000,2,1,1,3,3,0.0,7.0,1800000,11,0
11,0,2008,4,2,1.8,152,150000,1,1,1,1,1,0.0,9.0,650000,18,50
11,0,2014,5,0,1.6,123,87000,1,1,1,1,1,1.0,4.0,625000,6,40
